HydroID,NextDownID,DrainID,COMID,Shape_Leng,Tot_Drain_,LENGTH_GEO,Musk_kfac,Musk_k,Musk_x,order_,Aera_km2,Shape_Le_1
9006486,9006485,4463,9006486,10062.188,130096936,9.95901889,35852.468,12548.3638,0.3,1,277383.994,10062.188
9006500,9006412,4473,9006500,35040.7017,598648596,34.7037904,124933.645,43726.7759,0.3,2,277383.994,35040.7017
9006506,9006507,4468,9006506,11653.3644,190988460,11.5459137,41565.2893,14547.8512,0.3,2,277383.994,11653.3644
9006507,9006500,4474,9006507,12873.5067,365202869,12.7690608,45968.6188,16089.0166,0.3,2,277383.994,12873.5067
9006510,9006306,4748,9006510,15618.2938,655160905,15.4427472,55593.8898,19457.8614,0.3,2,277383.994,15618.2938
9006529,9006432,4751,9006529,7660.4597,1.01E+10,7.57353028,27264.709,9542.64816,0.3,4,277383.994,7660.4597
9006530,9006510,4752,9006530,2318.62626,91719837,2.29648117,8267.3322,2893.56627,0.3,1,277383.994,2318.62626
9006532,9006098,4475,9006532,49432.3023,474293443,48.9418595,176190.694,61666.743,0.3,1,277383.994,49432.3023
9006536,9006611,5035,9006536,3192.64533,76906354.3,3.15430995,11355.5158,3974.43053,0.3,1,277383.994,3192.64533
9006542,9006507,4478,9006542,3881.21387,102883773,3.8440095,13838.4342,4843.45197,0.3,1,277383.994,3881.21387
9006543,9006402,4753,9006543,11204.0747,99176425.5,11.0810451,39891.7625,13962.1169,0.3,1,277383.994,11204.0747
9006544,9006529,4750,9006544,5954.72006,91375156.4,5.90354549,21252.7638,7438.46731,0.3,1,277383.994,5954.72006
9006545,9006611,5038,9006545,2139.30686,111937247,2.12143419,7637.16307,2673.00707,0.3,1,277383.994,2139.30686
9006546,9006475,4479,9006546,14997.0204,509703614,14.8489728,53456.3022,18709.7058,0.3,2,277383.994,14997.0204
9006548,9006546,4477,9006548,16944.7042,129450250,16.7792433,60405.2758,21141.8465,0.3,1,277383.994,16944.7042
9006558,9006468,4754,9006558,14989.7057,7.88E+10,14.8608121,53498.9236,18724.6233,0.3,5,277383.994,14989.7057
9006561,9006274,4755,9006561,26635.3865,216392134,26.3514999,94865.3997,33202.8899,0.3,1,277383.994,26635.3865
9006568,9006440,4756,9006568,11015.7193,7758921326,10.9013229,39244.7624,13735.6668,0.3,3,277383.994,11015.7193
9006569,9006568,4749,9006569,7282.29389,93425286.4,7.21936596,25989.7174,9096.40111,0.3,1,277383.994,7282.29389
9006570,9006571,4747,9006570,6993.98023,2595527452,6.91925642,24909.3231,8718.26309,0.3,3,277383.994,6993.98023
9006571,9006558,4757,9006571,1014.18375,2711352696,1.00444693,3616.00893,1265.60313,0.3,3,277383.994,1014.18375
9006584,9006287,4759,9006584,26918.561,219474789,26.6218196,95838.5504,33543.4927,0.3,1,277383.994,26918.561
9006586,9006204,4761,9006586,36862.8976,6736204204,36.4742521,131307.307,45957.5576,0.3,3,277383.994,36862.8976
9006588,9006571,4480,9006588,11066.205,115452728,10.9668463,39480.6466,13818.2263,0.3,1,277383.994,11066.205
9006595,9006586,4762,9006595,1162.68946,951687893,1.1506094,4142.19385,1449.76785,0.3,2,277383.994,1162.68946
9006604,9006468,4763,9006604,11487.7056,144109679,11.3636768,40909.2364,14318.2328,0.3,1,277383.994,11487.7056
9006606,9006500,4482,9006606,9761.40359,105798456,9.66038983,34777.4034,12172.0912,0.3,1,277383.994,9761.40359
9006610,9006640,4711,9006610,36667.9161,501654810,36.2250792,130410.285,45643.5998,0.3,1,277383.994,36667.9161
9006611,9006640,4760,9006611,16553.8674,318503530,16.4123289,59084.384,20679.5344,0.3,2,277383.994,16553.8674
9006619,9006568,4765,9006619,6309.80609,7572509121,6.24543264,22483.5575,7869.24512,0.3,3,277383.994,6309.80609
9006628,9006595,4766,9006628,16883.5602,196315345,16.7379628,60256.6662,21089.8332,0.3,1,277383.994,16883.5602
9006629,9006727,4483,9006629,4517.24604,88550805.1,4.47686443,16116.7119,5640.84918,0.3,1,277383.994,4517.24604
9006630,9006727,4469,9006630,26390.7041,499694884,26.1283997,94062.2388,32921.7836,0.3,2,277383.994,26390.7041
9006635,9006721,4484,9006635,5390.37931,126464477,5.34449748,19240.1909,6734.06683,0.3,1,277383.994,5390.37931
9006636,9006721,4476,9006636,17411.4047,193690798,17.2181716,61985.4177,21694.8962,0.3,1,277383.994,17411.4047
9006640,9006666,4764,9006640,3803.90826,826837127,3.76656141,13559.6211,4745.86738,0.3,2,277383.994,3803.90826
9006644,9006098,4487,9006644,51154.6232,3117832772,50.6234438,182244.398,63785.5392,0.3,3,277383.994,51154.6232
9006654,9006730,4758,9006654,10328.6915,158228808,10.226675,36816.0301,12885.6105,0.3,1,277383.994,10328.6915
9006660,9006619,4770,9006660,4024.99555,7446887500,3.98252421,14337.0872,5017.9805,0.3,3,277383.994,4024.99555
9006665,9006660,4772,9006665,619.25487,7433131967,0.61351086,2208.63909,773.023682,0.3,3,277383.994,619.25487
9006666,9006665,4767,9006666,13570.9619,7320573768,13.441719,48390.1883,16936.5659,0.3,3,277383.994,13570.9619
9006669,9006586,4773,9006669,10119.6563,5585909417,10.0147837,36053.2212,12618.6274,0.3,3,277383.994,10119.6563
9006670,9006619,4774,9006670,5962.40825,102309893,5.90399741,21254.3907,7439.03674,0.3,1,277383.994,5962.40825
9006672,9006558,4489,9006672,9703.98785,7.59E+10,9.5920473,34531.3703,12085.9796,0.3,5,277383.994,9703.98785
9006694,9006357,4775,9006694,38737.4689,1634094935,38.3454351,138043.566,48315.2483,0.3,3,277383.994,38737.4689
9006698,9006485,4491,9006698,15608.3962,3.43E+10,15.4306271,55550.2577,19442.5902,0.3,4,277383.994,15608.3962
9006702,9006669,4777,9006702,3153.92612,74603832.7,3.12622906,11254.4246,3939.04861,0.3,1,277383.994,3153.92612
9006704,9006779,4771,9006704,5062.9025,84284056.6,5.01417821,18051.0416,6317.86455,0.3,1,277383.994,5062.9025
9006709,9006672,4488,9006709,15268.1676,136989916,15.1220713,54439.4567,19053.8099,0.3,1,277383.994,15268.1676
9006710,9006779,4778,9006710,1266.05316,97695225.9,1.25403098,4514.51155,1580.07904,0.3,1,277383.994,1266.05316
9006713,9006698,4494,9006713,1663.8046,3.40E+10,1.64303322,5914.9196,2070.22186,0.3,4,277383.994,1663.8046
9006716,9006698,4495,9006716,5030.33032,120133658,4.98258441,17937.3039,6278.05636,0.3,1,277383.994,5030.33032
9006721,9006723,4486,9006721,11300.899,397710521,11.1880003,40276.8009,14096.8803,0.3,2,277383.994,11300.899
9006723,9006713,4496,9006723,2050.79138,3.38E+10,2.03424219,7323.27188,2563.14516,0.3,4,277383.994,2050.79138
9006724,9006529,4780,9006724,14848.1236,9962267059,14.673869,52825.9285,18489.075,0.3,4,277383.994,14848.1236
9006727,9006740,4485,9006727,10023.7491,678046632,9.92677484,35736.3894,12507.7363,0.3,2,277383.994,10023.7491
9006730,9006724,4769,9006730,19959.057,2449501105,19.7897414,71243.069,24935.0741,0.3,3,277383.994,19959.057
9006740,9006644,4497,9006740,36893.6709,1302055046,36.5746926,131668.893,46084.1127,0.3,2,277383.994,36893.6709
9006742,9006740,4481,9006742,29675.7145,373450573,29.4193007,105909.483,37068.3189,0.3,1,277383.994,29675.7145
9006750,9006665,4781,9006750,7334.85259,112263693,7.25820727,26129.5462,9145.34117,0.3,1,277383.994,7334.85259
9006754,9006769,4768,9006754,11488.5317,104416672,11.3677476,40923.8915,14323.362,0.3,1,277383.994,11488.5317
9006759,9006825,5045,9006759,14505.3294,259882380,14.3590109,51692.4391,18092.3537,0.3,1,277383.994,14505.3294
9006761,9006769,4783,9006761,3213.50211,78428974.4,3.18979123,11483.2484,4019.13694,0.3,1,277383.994,3213.50211
9006769,9006770,4782,9006769,1741.7269,185565223,1.72612781,6214.06011,2174.92104,0.3,2,277383.994,1741.7269
9006770,9006724,4785,9006770,4371.94693,7357436602,4.32627194,15574.579,5451.10264,0.3,3,277383.994,4371.94693
9006771,9006730,4786,9006771,8442.66287,2123751258,8.34293481,30034.5653,10512.0979,0.3,3,277383.994,8442.66287
9006777,9006778,4493,9006777,12556.8277,111227773,12.4428821,44794.3757,15678.0315,0.3,1,277383.994,12556.8277
9006778,9006546,4498,9006778,19978.5565,320159741,19.7569389,71124.9802,24893.7431,0.3,2,277383.994,19978.5565
9006779,9006784,4776,9006779,12793.7948,272561929,12.6762656,45634.5563,15972.0947,0.3,2,277383.994,12793.7948
9006782,9006723,4499,9006782,4193.6375,3.34E+10,4.14450611,14920.222,5222.0777,0.3,4,277383.994,4193.6375
9006783,9006786,4784,9006783,4444.22427,78516960.1,4.40420646,15855.1432,5549.30013,0.3,1,277383.994,4444.22427
9006784,9006771,4787,9006784,4996.6482,456689792,4.95883717,17851.8138,6248.13483,0.3,2,277383.994,4996.6482
9006785,9006694,4789,9006785,14769.2813,1284461390,14.6341548,52682.9571,18439.035,0.3,3,277383.994,14769.2813
9006786,9006785,4788,9006786,131.613683,1104732764,0.13034416,469.238991,164.233647,0.3,3,277383.994,131.613683
9006790,9006672,4492,9006790,7877.81386,7.57E+10,7.78340502,28020.2581,9807.09032,0.3,5,277383.994,7877.81386
9006799,9006786,4791,9006799,4318.91039,1026172499,4.28187692,15414.7569,5395.16491,0.3,3,277383.994,4318.91039
9006814,9006778,4501,9006814,3548.34589,73850659.9,3.50733559,12626.4081,4419.24285,0.3,1,277383.994,3548.34589
9006819,9006825,5055,9006819,10059.9718,564043196,9.97534124,35911.2284,12568.93,0.3,2,277383.994,10059.9718
9006823,9006799,4793,9006823,7304.1668,281826716,7.24476864,26081.1671,9128.40849,0.3,2,277383.994,7304.1668
9006824,9006823,4790,9006824,7553.89978,115260702,7.48464473,26944.721,9430.65236,0.3,1,277383.994,7553.89978
9006825,9006848,5051,9006825,10390.627,933328172,10.2990947,37076.7408,12976.8593,0.3,2,277383.994,10390.627
9006831,9006713,4503,9006831,21552.9446,242021311,21.3635076,76908.6272,26918.0195,0.3,1,277383.994,21552.9446
9006835,9006666,4779,9006835,19917.6506,6417868709,19.7102655,70956.9557,24834.9345,0.3,3,277383.994,19917.6506
9006837,9006694,4794,9006837,13491.4112,163868848,13.3482828,48053.8182,16818.8364,0.3,1,277383.994,13491.4112
9006838,9006819,5057,9006838,12337.6608,259924468,12.2338568,44041.8845,15414.6596,0.3,1,277383.994,12337.6608
9006842,9006823,4795,9006842,2065.76045,116630015,2.04888752,7375.99506,2581.59827,0.3,1,277383.994,2065.76045
9006848,9006835,5056,9006848,7063.47022,1103441298,7.00658221,25223.696,8828.29358,0.3,2,277383.994,7063.47022
9006851,9006770,4797,9006851,6310.28014,7135166317,6.23928332,22461.42,7861.49698,0.3,3,277383.994,6310.28014
9006853,9006790,4502,9006853,22449.5174,206575485,22.2539512,80114.2242,28039.9785,0.3,1,277383.994,22449.5174
9006858,9006784,4796,9006858,14873.0172,169196372,14.7353246,53047.1686,18566.509,0.3,1,277383.994,14873.0172
9006861,9006644,4506,9006861,25353.745,1233200205,25.1120466,90403.3679,31641.1788,0.3,2,277383.994,25353.745
9006871,9006851,4798,9006871,3652.03312,117434252,3.62250658,13041.0237,4564.35829,0.3,1,277383.994,3652.03312
9006882,9006906,4792,9006882,6383.86353,82489134,6.3178715,22744.3374,7960.51809,0.3,1,277383.994,6383.86353
9006888,9006782,4508,9006888,10234.7895,241802677,10.1301747,36468.629,12764.0201,0.3,2,277383.994,10234.7895
9006893,9006669,4801,9006893,23546.9297,5463082385,23.2916594,83849.974,29347.4909,0.3,3,277383.994,23546.9297
9006894,9006906,4800,9006894,2363.44771,100476494,2.34460955,8440.59437,2954.20803,0.3,1,277383.994,2363.44771
9006899,9006595,4802,9006899,28839.7831,754506266,28.5479051,102772.458,35970.3604,0.3,2,277383.994,28839.7831
9006906,9006899,4799,9006906,7006.52087,284454809,6.94319899,24995.5164,8748.43073,0.3,2,277383.994,7006.52087
9006911,9007239,4509,9006911,1732.66913,71646026.1,1.71496489,6173.87361,2160.85576,0.3,1,277383.994,1732.66913
9006924,9006848,5060,9006924,7561.84106,141941606,7.48454523,26944.3628,9430.52699,0.3,1,277383.994,7561.84106
9006926,9006782,4512,9006926,11137.6285,3.31E+10,11.0134144,39648.2918,13876.9021,0.3,4,277383.994,11137.6285
9006931,9006943,4490,9006931,54977.032,457710377,54.4864343,196151.163,68652.9072,0.3,1,277383.994,54977.032
9006932,9007256,4504,9006932,10528.0661,92779475.6,10.4248369,37529.4129,13135.2945,0.3,1,277383.994,10528.0661
9006933,9006790,4500,9006933,10666.5805,7.54E+10,10.5499372,37979.7738,13292.9208,0.3,5,277383.994,10666.5805
9006940,9006926,4505,9006940,23715.1109,245378686,23.507322,84626.3593,29619.2258,0.3,1,277383.994,23715.1109
9006943,9007256,4513,9006943,2205.43266,611101232,2.18728022,7874.20881,2755.97308,0.3,2,277383.994,2205.43266
9006945,9006893,4803,9006945,3284.73879,85663501.6,3.25019457,11700.7005,4095.24516,0.3,1,277383.994,3284.73879
9006959,9006785,4804,9006959,14919.5294,125965861,14.7668589,53160.6919,18606.2422,0.3,1,277383.994,14919.5294
9006960,9006799,4805,9006960,11846.7867,732601901,11.7233743,42204.1475,14771.4516,0.3,3,277383.994,11846.7867
9006967,9006893,4806,9006967,7131.1192,5273266231,7.06713607,25441.6898,8904.59144,0.3,3,277383.994,7131.1192
9006968,9006943,4507,9006968,18904.1329,148541634,18.7329392,67438.5811,23603.5034,0.3,1,277383.994,18904.1329
9006988,9007239,4515,9006988,48063.5536,473850364,47.653663,171553.187,60043.6154,0.3,1,277383.994,48063.5536
9007003,9006888,4516,9007003,12062.0137,103876713,11.9481156,43013.216,15054.6256,0.3,1,277383.994,12062.0137
9007004,9006861,4517,9007004,9808.2724,115030273,9.70306977,34931.0512,12225.8679,0.3,1,277383.994,9808.2724
9007010,9006819,5066,9007010,12881.745,204651897,12.745235,45882.8461,16058.9961,0.3,1,277383.994,12881.745
9007019,9006888,4519,9007019,8453.87146,108316091,8.35783874,30088.2195,10530.8768,0.3,1,277383.994,8453.87146
9007025,9006660,4816,9007025,26037.7917,145361246,25.7458586,92685.0908,32439.7818,0.3,2,277383.994,26037.7917
9007048,9007049,7339,9007048,3297.03212,82625093.8,3.26994642,11771.8071,4120.13249,0.3,1,277383.994,3297.03212
9007049,9006861,4521,9007049,28713.2673,909034611,28.4728721,102502.34,35875.8189,0.3,2,277383.994,28713.2673
9007051,9006933,4807,9007051,12072.0613,199849238,11.9619095,43062.8743,15072.006,0.3,1,277383.994,12072.0613
9007052,9006510,4808,9007052,46521.4185,492227682,46.0304239,165709.526,57998.3341,0.3,1,277383.994,46521.4185
9007066,9006933,4522,9007066,14793.482,7.51E+10,14.6585806,52770.8901,18469.8115,0.3,5,277383.994,14793.482
9007072,9006835,5068,9007072,16252.4746,5110140157,16.0706828,57854.4581,20249.0603,0.3,3,277383.994,16252.4746
9007079,9007093,7650,9007079,7030.66036,111349376,6.9639214,25070.117,8774.54096,0.3,1,277383.994,7030.66036
9007081,9007025,7653,9007081,4147.60964,76860369.8,4.10206475,14767.4331,5168.60158,0.3,1,277383.994,4147.60964
9007087,9007072,7938,9007087,5105.27354,80252499.6,5.06665131,18239.9447,6383.98065,0.3,1,277383.994,5105.27354
9007092,9006960,4813,9007092,11474.196,317638524,11.3582102,40889.5567,14311.3449,0.3,2,277383.994,11474.196
9007093,9007096,7652,9007093,2560.71107,6153506193,2.54049898,9145.79632,3201.02871,0.3,3,277383.994,2560.71107
9007096,9006851,4814,9007096,19135.3798,6986207774,18.9396951,68182.9025,23864.0159,0.3,3,277383.994,19135.3798
9007105,9007092,7655,9007105,11619.9432,161926170,11.5240554,41486.5996,14520.3099,0.3,1,277383.994,11619.9432
9007113,9006967,4810,9007113,13113.3099,129335951,12.9811107,46731.9986,16356.1995,0.3,1,277383.994,13113.3099
9007116,9007066,7340,9007116,3119.94672,7.46E+10,3.09055139,11125.985,3894.09476,0.3,5,277383.994,3119.94672
9007125,9007116,4511,9007125,26606.5148,210803787,26.3634086,94908.271,33217.8949,0.3,1,277383.994,26606.5148
9007126,9006960,4812,9007126,13231.6872,365844522,13.0974807,47150.9304,16502.8256,0.3,2,277383.994,13231.6872
9007134,9006771,4815,9007134,26105.6927,1636469112,25.8231766,92963.4357,32537.2025,0.3,3,277383.994,26105.6927
9007140,9007092,7657,9007140,2929.4881,79759040.6,2.89734993,10430.4597,3650.66091,0.3,1,277383.994,2929.4881
9007141,9007183,7654,9007141,4426.08004,93632226,4.38227211,15776.1796,5521.66286,0.3,1,277383.994,4426.08004
9007145,9007134,7659,9007145,2073.1435,707460578,2.05726571,7406.15657,2592.1548,0.3,2,277383.994,2073.1435
9007146,9007072,7941,9007146,3780.76819,4822844064,3.73793495,13456.5658,4709.79804,0.3,3,277383.994,3780.76819
9007150,9006926,4520,9007150,15774.4027,3.28E+10,15.6081238,56189.2456,19666.236,0.3,4,277383.994,15774.4027
9007151,9007145,7656,9007151,6042.02009,85564780.1,5.99525194,21582.907,7554.01744,0.3,1,277383.994,6042.02009
9007164,9007233,7341,9007164,10648.5919,141610334,10.5706583,38054.37,13319.0295,0.3,1,277383.994,10648.5919
9007172,9007150,7343,9007172,8637.19481,83851657.9,8.57090358,30855.2529,10799.3385,0.3,1,277383.994,8637.19481
9007173,9007096,7660,9007173,6028.35522,608769477,5.97054415,21493.9589,7522.88563,0.3,2,277383.994,6028.35522
9007176,9007126,7661,9007176,3985.09647,109764870,3.94723281,14210.0381,4973.51335,0.3,1,277383.994,3985.09647
9007180,9007173,7662,9007180,1113.82803,72574872.5,1.10138959,3965.00252,1387.75088,0.3,1,277383.994,1113.82803
9007182,9007145,7663,9007182,3973.22015,616848300,3.93613772,14170.0958,4959.53352,0.3,2,277383.994,3973.22015
9007183,9007182,7658,9007183,9323.75598,323315746,9.24968634,33298.8708,11654.6048,0.3,2,277383.994,9323.75598
9007191,9007183,7664,9007191,11975.5888,201165397,11.8843134,42783.5281,14974.2348,0.3,1,277383.994,11975.5888
9007198,9007116,7344,9007198,9350.85071,7.44E+10,9.27160914,33377.7929,11682.2275,0.3,5,277383.994,9350.85071
9007203,9006899,4811,9007203,27485.7702,231877116,27.2173967,97982.628,34293.9198,0.3,1,277383.994,27485.7702
9007218,9007173,7665,9007218,6707.42898,485107496,6.65527651,23958.9954,8385.64841,0.3,2,277383.994,6707.42898
9007220,9007218,7651,9007220,10853.9121,132800546,10.7472045,38689.9362,13541.4777,0.3,1,277383.994,10853.9121
9007222,9007066,7347,9007222,12567.1886,283809558,12.4394421,44781.9914,15673.697,0.3,2,277383.994,12567.1886
9007225,9007150,7348,9007225,6176.01091,3.25E+10,6.11684846,22020.6544,7707.22905,0.3,4,277383.994,6176.01091
9007226,9007025,4816,9007226,13849.7684,145361246,13.7022839,49328.222,17264.8777,0.3,1,277383.994,13849.7684
9007233,9007334,7342,9007233,42110.4636,1583040254,41.7563737,150322.945,52613.0309,0.3,2,277383.994,42110.4636
9007238,9006967,4809,9007238,26071.649,5125416274,25.8170171,92941.2615,32529.4415,0.3,3,277383.994,26071.649
9007239,9007255,4510,9007239,34192.7371,811718254,33.8857017,121988.526,42695.9841,0.3,2,277383.994,34192.7371
9007255,9007305,7350,9007255,17156.0367,4814978988,16.986939,61152.9804,21403.5431,0.3,3,277383.994,17156.0367
9007256,9007305,4514,9007256,28925.1193,856761522,28.6312305,103072.43,36075.3504,0.3,2,277383.994,28925.1193
9007262,9007222,7353,9007262,3944.29994,108502780,3.9057733,14060.7839,4921.27435,0.3,1,277383.994,3944.29994
9007272,9007225,7354,9007272,4806.02412,3.23E+10,4.75919269,17133.0937,5996.58279,0.3,4,277383.994,4806.02412
9007273,9007225,7352,9007273,8444.44327,133864330,8.37389242,30146.0127,10551.1044,0.3,1,277383.994,8444.44327
9007292,9007198,7355,9007292,7260.70953,7.41E+10,7.18855421,25878.7951,9057.5783,0.3,5,277383.994,7260.70953
9007297,9007222,7346,9007297,17108.875,146580446,16.9656442,61076.3191,21376.7117,0.3,1,277383.994,17108.875
9007305,9007292,7351,9007305,8675.71194,5745036121,8.60469163,30976.8899,10841.9115,0.3,3,277383.994,8675.71194
9007306,9007146,7953,9007306,10781.3757,4608175155,10.661099,38379.9565,13432.9848,0.3,3,277383.994,10781.3757
9007307,9007313,7952,9007307,1170.57152,70693403.6,1.15881627,4171.73858,1460.1085,0.3,1,277383.994,1170.57152
9007313,9007306,7954,9007313,4780.33174,444266614,4.74469544,17080.9036,5978.31625,0.3,2,277383.994,4780.33174
9007317,9007146,7666,9007317,15159.1341,186193628,15.0106493,54038.3373,18913.4181,0.3,1,277383.994,15159.1341
9007331,9007233,7357,9007331,37678.2966,1103146783,37.3459276,134445.339,47055.8687,0.3,2,277383.994,37678.2966
9007334,9007335,7349,9007334,15613.3651,1884201621,15.4761758,55714.233,19499.9816,0.3,2,277383.994,15613.3651
9007335,9007255,7358,9007335,11173.2253,3922027738,11.074862,39869.5031,13954.3261,0.3,3,277383.994,11173.2253
9007336,9007126,7667,9007336,15954.165,203175625,15.7879275,56836.5389,19892.7886,0.3,1,277383.994,15954.165
9007337,9007238,7668,9007337,9437.90555,4723639239,9.34731163,33650.3219,11777.6127,0.3,3,277383.994,9437.90555
9007342,9007272,7360,9007342,11154.4142,239648902,11.0624552,39824.8388,13938.6936,0.3,2,277383.994,11154.4142
9007343,9007334,7359,9007343,17751.46,204535556,17.6044547,63376.0369,22181.6129,0.3,1,277383.994,17751.46
9007348,9007342,7356,9007348,7740.52971,101817727,7.68141394,27653.0902,9678.58157,0.3,1,277383.994,7740.52971
9007352,9007292,7361,9007352,3342.43867,6.83E+10,3.30190976,11886.8751,4160.40629,0.3,5,277383.994,3342.43867
9007356,9007357,7345,9007356,14173.9819,155799993,14.0387627,50539.5459,17688.8411,0.3,1,277383.994,14173.9819
9007357,9007331,7362,9007357,2733.09064,688992688,2.70917311,9753.02321,3413.55812,0.3,2,277383.994,2733.09064
9007365,9007049,7364,9007365,21550.497,563626936,21.3204784,76753.7221,26863.8028,0.3,2,277383.994,21550.497
9007370,9007365,7363,9007370,2162.47031,71138104,2.14501405,7722.05059,2702.71771,0.3,1,277383.994,2162.47031
9007371,9007238,7670,9007371,16381.7566,226725588,16.2368835,58452.7805,20458.4732,0.3,1,277383.994,16381.7566
9007382,9007331,7365,9007382,5687.46254,89572096.1,5.63927961,20301.4066,7105.49231,0.3,1,277383.994,5687.46254
9007383,9007313,7949,9007383,21277.4062,361194560,21.0891499,75920.9395,26572.3288,0.3,1,277383.994,21277.4062
9007386,9007093,7671,9007386,23434.3622,6035412121,23.1979867,83512.7523,29229.4633,0.3,3,277383.994,23434.3622
9007387,9007342,7366,9007387,4817.91905,96047036.1,4.77793162,17200.5538,6020.19384,0.3,1,277383.994,4817.91905
9007398,9007337,7673,9007398,4627.58431,3519493738,4.58136844,16492.9264,5772.52423,0.3,3,277383.994,4627.58431
9007407,9007182,7672,9007407,27880.6296,285186870,27.640231,99504.8317,34826.6911,0.3,1,277383.994,27880.6296
9007415,9007357,7367,9007415,4233.35996,530569931,4.19016814,15084.6053,5279.61185,0.3,2,277383.994,4233.35996
9007419,9007398,7674,9007419,5239.68913,89040489.1,5.19777155,18711.9776,6549.19215,0.3,1,277383.994,5239.68913
9007420,9007432,7669,9007420,4052.73287,83085533.5,4.01031129,14437.1206,5052.99223,0.3,1,277383.994,4052.73287
9007425,9007352,7368,9007425,6004.63773,6.77E+10,5.94575471,21404.7169,7491.65093,0.3,5,277383.994,6004.63773
9007432,9007218,7675,9007432,20283.7493,335780209,20.0870146,72313.2524,25309.6383,0.3,2,277383.994,20283.7493
9007440,9007425,7369,9007440,10353.9585,101175002,10.2665804,36959.6895,12935.8913,0.3,1,277383.994,10353.9585
9007442,9007134,7677,9007442,29547.3758,712827428,29.2587716,105331.578,36866.0523,0.3,2,277383.994,29547.3758
9007453,9007198,7372,9007453,28952.6895,185356290,28.6911627,103288.186,36150.865,0.3,1,277383.994,28952.6895
9007454,9007337,7679,9007454,30622.4678,1110801668,30.3530335,109270.92,38244.8222,0.3,2,277383.994,30622.4678
9007457,9007398,7681,9007457,7083.12314,3407161143,7.01393195,25250.155,8837.55426,0.3,3,277383.994,7083.12314
9007459,9007457,7678,9007459,685.35218,75707053.1,0.67890358,2444.05289,855.418512,0.3,1,277383.994,685.35218
9007464,9007442,7682,9007464,4426.375,276645218,4.39186996,15810.7319,5533.75615,0.3,2,277383.994,4426.375
9007466,9007306,7966,9007466,11908.5021,4111845658,11.7809941,42411.5786,14844.0525,0.3,3,277383.994,11908.5021
9007469,9007466,7683,9007469,5539.11628,90858070.4,5.4973042,19790.2951,6926.60329,0.3,1,277383.994,5539.11628
9007475,9007386,7684,9007475,8223.1786,5500126900,8.14245117,29312.8242,10259.4885,0.3,3,277383.994,8223.1786
9007479,9007454,7685,9007479,1628.01342,555933965,1.6119066,5802.86378,2031.00232,0.3,2,277383.994,1628.01342
9007480,9007464,7686,9007480,5877.26853,103031882,5.83798421,21016.7432,7355.8601,0.3,1,277383.994,5877.26853
9007481,9007485,7680,9007481,1620.69645,71763489,1.60389123,5774.00843,2020.90295,0.3,1,277383.994,1620.69645
9007484,9007454,7676,9007484,39162.4565,379090422,38.8088719,139711.939,48899.1786,0.3,1,277383.994,39162.4565
9007485,9007386,7687,9007485,12110.7522,315302413,12.0039395,43214.1821,15124.9637,0.3,2,277383.994,12110.7522
9007490,9007272,7373,9007490,14500.172,3.20E+10,14.3387859,51619.6292,18066.8702,0.3,4,277383.994,14500.172
9007491,9007503,7370,9007491,4428.84274,86743268.5,4.38992007,15803.7123,5531.29929,0.3,1,277383.994,4428.84274
9007492,9007432,7689,9007492,9624.19399,154346906,9.54515309,34362.5511,12026.8929,0.3,1,277383.994,9624.19399
9007494,9007335,7376,9007494,11633.0976,1969669386,11.5113901,41441.0043,14504.3515,0.3,3,277383.994,11633.0976
9007502,9007490,7377,9007502,559.7691,3.18E+10,0.55293416,1990.56296,696.697037,0.3,4,277383.994,559.7691
9007503,9007502,7374,9007503,6357.1308,258390977,6.31352267,22728.6816,7955.03856,0.3,2,277383.994,6357.1308
9007512,9007365,7378,9007512,12562.8676,165542139,12.4387544,44779.5157,15672.8305,0.3,1,277383.994,12562.8676
9007515,9007490,7379,9007515,5279.38049,84466052.3,5.23988774,18863.5959,6602.25856,0.3,1,277383.994,5279.38049
9007516,9007519,7375,9007516,1753.55683,78788419.6,1.73790134,6256.44482,2189.75569,0.3,1,277383.994,1753.55683
9007519,9007415,7380,9007519,17694.3369,317912998,17.5477057,63171.7405,22110.1092,0.3,2,277383.994,17694.3369
9007548,9007494,7382,9007548,6315.08005,97143038.8,6.25973344,22535.0404,7887.26413,0.3,1,277383.994,6315.08005
9007555,9007425,7383,9007555,10697.4615,6.75E+10,10.5982058,38153.5408,13353.7393,0.3,5,277383.994,10697.4615
9007565,9007568,7690,9007565,580.217731,783957700,0.57568071,2072.45057,725.3577,0.3,2,277383.994,580.217731
9007568,9007475,7691,9007568,10267.8561,940670016,10.1868342,36672.6032,12835.4111,0.3,2,277383.994,10267.8561
9007571,9007519,7386,9007571,4054.6947,99699538.6,4.01389391,14450.0181,5057.50633,0.3,1,277383.994,4054.6947
9007577,9007466,7974,9007577,6209.89629,3903127285,6.14112398,22108.0463,7737.81622,0.3,3,277383.994,6209.89629
9007592,9007415,7387,9007592,13155.8414,146250035,13.0202711,46872.9761,16405.5416,0.3,1,277383.994,13155.8414
9007599,9007555,7388,9007599,3092.87345,6.73E+10,3.06179047,11022.4457,3857.85599,0.3,5,277383.994,3092.87345
9007604,9007503,7389,9007604,15510.3723,146999717,15.38069,55370.4839,19379.6694,0.3,1,277383.994,15510.3723
